arm,layer,layer_name,query_format,candidate_format,n_concepts,top1_accuracy,top5_accuracy,top1_unique_fraction,top1_max_occurrence,top1_gini,top1_entropy_norm,top5_unique_fraction,top5_max_occurrence,top_hub_concept
scrambled,1,layer_1,feature_listing,triplet,128,0.015625,0.0703125,0.0390625,116,0.989990234375,0.08029562450024647,0.09375,128,duck
scrambled,1,layer_1,feature_listing,pairwise,128,0.0234375,0.09375,0.0390625,78,0.9847412109375,0.18126031526401162,0.125,128,basket
scrambled,2,layer_2,triplet,pairwise,128,0.046875,0.140625,0.09375,43,0.9619140625,0.3816873548387245,0.2109375,111,candelabra
scrambled,2,layer_2,triplet,feature_listing,128,0.125,0.2421875,0.1484375,71,0.95703125,0.3656317858091164,0.25,120,tumbleweed
scrambled,2,layer_2,pairwise,triplet,128,0.0078125,0.1171875,0.0078125,128,0.9921875,-0.0,0.140625,128,slingshot
scrambled,2,layer_2,pairwise,feature_listing,128,0.046875,0.0703125,0.046875,89,0.9854736328125,0.1714952283973109,0.125,128,beaver
scrambled,2,layer_2,feature_listing,triplet,128,0.046875,0.09375,0.046875,70,0.980224609375,0.24326031734947792,0.125,127,duck
scrambled,2,layer_2,feature_listing,pairwise,128,0.03125,0.0625,0.0546875,69,0.978271484375,0.26720687970428814,0.078125,127,basket
scrambled,3,layer_3,triplet,pairwise,128,0.078125,0.2421875,0.1328125,69,0.9599609375,0.36376306497059857,0.3203125,122,jeans
scrambled,3,layer_3,triplet,feature_listing,128,0.25,0.484375,0.2578125,46,0.9105224609375,0.5099869007931355,0.4921875,117,cranberry
scrambled,3,layer_3,pairwise,triplet,128,0.015625,0.1328125,0.015625,127,0.9920654296875,0.0094163446204631,0.15625,128,slingshot
scrambled,3,layer_3,pairwise,feature_listing,128,0.0390625,0.109375,0.046875,53,0.975830078125,0.283254225389791,0.15625,126,blowtorch
scrambled,3,layer_3,feature_listing,triplet,128,0.0625,0.109375,0.0625,49,0.974609375,0.28918771734583043,0.1171875,124,drill
scrambled,3,layer_3,feature_listing,pairwise,128,0.0234375,0.109375,0.0390625,124,0.990966796875,0.03758890347324494,0.125,128,bottle
scrambled,4,layer_4,triplet,pairwise,128,0.1484375,0.453125,0.28125,33,0.8905029296875,0.5590110979857666,0.6015625,114,pants
scrambled,4,layer_4,triplet,feature_listing,128,0.359375,0.7265625,0.3671875,56,0.853515625,0.5282618461017664,0.7265625,128,cranberry
scrambled,4,layer_4,pairwise,triplet,128,0.046875,0.1328125,0.046875,114,0.98779296875,0.10608319016207528,0.15625,128,slingshot
scrambled,4,layer_4,pairwise,feature_listing,128,0.078125,0.1796875,0.09375,58,0.9742431640625,0.2865168997251711,0.21875,127,blowtorch
scrambled,4,layer_4,feature_listing,triplet,128,0.0546875,0.1484375,0.0546875,71,0.9833984375,0.181858358450704,0.15625,128,pelican
scrambled,4,layer_4,feature_listing,pairwise,128,0.0703125,0.1875,0.109375,95,0.9759521484375,0.23249424351219336,0.2265625,126,burrito
scrambled,5,layer_5,triplet,pairwise,128,0.15625,0.3984375,0.2421875,32,0.9139404296875,0.5145254950743663,0.4921875,105,candy
scrambled,5,layer_5,triplet,feature_listing,128,0.421875,0.7109375,0.4296875,44,0.8006591796875,0.6177938091256024,0.7109375,123,cranberry
scrambled,5,layer_5,pairwise,triplet,128,0.046875,0.1015625,0.046875,120,0.9896240234375,0.0682735809452877,0.1328125,128,slingshot
scrambled,5,layer_5,pairwise,feature_listing,128,0.0859375,0.1875,0.0859375,59,0.9739990234375,0.293265350683204,0.21875,127,asparagus
scrambled,5,layer_5,feature_listing,triplet,128,0.0546875,0.125,0.0625,115,0.98779296875,0.10312959393392475,0.140625,128,pelican
scrambled,5,layer_5,feature_listing,pairwise,128,0.0546875,0.1015625,0.0625,98,0.985595703125,0.16255685230657257,0.1328125,127,sled
scrambled,6,layer_6,triplet,pairwise,128,0.109375,0.359375,0.1796875,47,0.9473876953125,0.41233872041258857,0.453125,110,gun
scrambled,6,layer_6,triplet,feature_listing,128,0.4375,0.703125,0.4375,28,0.7861328125,0.6695137133683706,0.703125,119,cranberry
scrambled,6,layer_6,pairwise,triplet,128,0.0390625,0.1015625,0.0390625,75,0.9842529296875,0.18055013636602676,0.109375,128,slingshot
scrambled,6,layer_6,pairwise,feature_listing,128,0.078125,0.1484375,0.0859375,54,0.967529296875,0.3490292313383619,0.1875,127,eggbeater
scrambled,6,layer_6,feature_listing,triplet,128,0.046875,0.140625,0.0546875,69,0.980224609375,0.246637172867447,0.140625,128,gong
scrambled,6,layer_6,feature_listing,pairwise,128,0.0234375,0.1171875,0.0390625,116,0.989990234375,0.08029562450024645,0.125,128,basket
scrambled,7,layer_7,triplet,pairwise,128,0.109375,0.2734375,0.171875,39,0.94580078125,0.43572996996907876,0.2890625,106,corn
scrambled,7,layer_7,triplet,feature_listing,128,0.40625,0.71875,0.421875,36,0.8023681640625,0.6298368581768328,0.7265625,120,cranberry
scrambled,7,layer_7,pairwise,triplet,128,0.0390625,0.1796875,0.0390625,115,0.9893798828125,0.09192217877771222,0.203125,128,corkscrew
scrambled,7,layer_7,pairwise,feature_listing,128,0.1328125,0.234375,0.140625,28,0.9407958984375,0.4735516590705764,0.265625,123,anteater
scrambled,7,layer_7,feature_listing,triplet,128,0.0390625,0.1640625,0.0390625,113,0.9893798828125,0.09748393838844498,0.1796875,128,pelican
scrambled,7,layer_7,feature_listing,pairwise,128,0.0078125,0.140625,0.0078125,128,0.9921875,-0.0,0.171875,128,basket
scrambled,8,layer_8,triplet,pairwise,128,0.1640625,0.2734375,0.1875,52,0.92822265625,0.4720642964386907,0.3125,100,basket
scrambled,8,layer_8,triplet,feature_listing,128,0.34375,0.671875,0.375,56,0.8341064453125,0.5701696176382596,0.6953125,110,chocolate
scrambled,8,layer_8,pairwise,triplet,128,0.046875,0.1796875,0.046875,68,0.9794921875,0.2488942308885111,0.1953125,128,fern
scrambled,8,layer_8,pairwise,feature_listing,128,0.1015625,0.265625,0.125,31,0.952392578125,0.4150157399621034,0.3125,122,aloe
scrambled,8,layer_8,feature_listing,triplet,128,0.015625,0.078125,0.015625,123,0.9915771484375,0.03399673590271952,0.09375,128,crow
scrambled,8,layer_8,feature_listing,pairwise,128,0.03125,0.1484375,0.03125,125,0.991455078125,0.02821089778709723,0.171875,128,basket
scrambled,9,layer_9,triplet,pairwise,128,0.1484375,0.34375,0.1953125,36,0.91845703125,0.5292737677073244,0.40625,74,corn
scrambled,9,layer_9,triplet,feature_listing,128,0.1875,0.421875,0.2890625,19,0.867919921875,0.6292469150981858,0.515625,97,cheetah
scrambled,9,layer_9,pairwise,triplet,128,0.0703125,0.1875,0.09375,70,0.9710693359375,0.3151768894839848,0.2421875,109,boa
scrambled,9,layer_9,pairwise,feature_listing,128,0.1640625,0.3515625,0.1796875,56,0.9326171875,0.46183507257036016,0.4140625,115,aloe
scrambled,9,layer_9,feature_listing,triplet,128,0.015625,0.0546875,0.015625,103,0.9891357421875,0.10177906356669686,0.0703125,128,crow
scrambled,9,layer_9,feature_listing,pairwise,128,0.09375,0.171875,0.109375,86,0.973876953125,0.2682738216349237,0.234375,123,basket
scrambled,10,layer_10,triplet,pairwise,128,0.140625,0.3125,0.1796875,35,0.9256591796875,0.514664887131302,0.3984375,91,cello
scrambled,10,layer_10,triplet,feature_listing,128,0.1796875,0.3984375,0.265625,14,0.8529052734375,0.6564704306689852,0.4765625,89,cheese
scrambled,10,layer_10,pairwise,triplet,128,0.0703125,0.1640625,0.09375,36,0.95947265625,0.39665462412875596,0.203125,125,boa
scrambled,10,layer_10,pairwise,feature_listing,128,0.15625,0.296875,0.171875,67,0.9434814453125,0.4040694607187487,0.3359375,119,aloe
scrambled,10,layer_10,feature_listing,triplet,128,0.015625,0.0546875,0.0234375,80,0.9857177734375,0.16217268692230358,0.078125,128,boa
scrambled,10,layer_10,feature_listing,pairwise,128,0.0234375,0.140625,0.03125,82,0.9857177734375,0.1676272001689574,0.171875,128,basket
scrambled,11,layer_11,triplet,pairwise,128,0.1015625,0.2578125,0.109375,51,0.9598388671875,0.38138315009888096,0.3203125,119,blender
scrambled,11,layer_11,triplet,feature_listing,128,0.171875,0.3515625,0.234375,29,0.880859375,0.594896297587433,0.3984375,101,camel
scrambled,11,layer_11,pairwise,triplet,128,0.0625,0.1328125,0.078125,68,0.973876953125,0.3007823616494961,0.15625,128,bra
scrambled,11,layer_11,pairwise,feature_listing,128,0.140625,0.2890625,0.15625,53,0.9449462890625,0.4287763670024094,0.328125,124,aloe
scrambled,11,layer_11,feature_listing,triplet,128,0.0234375,0.0390625,0.0234375,78,0.983154296875,0.19362510517831308,0.078125,128,boa
scrambled,11,layer_11,feature_listing,pairwise,128,0.03125,0.125,0.0390625,76,0.9849853515625,0.1686153001603482,0.171875,128,bucket
scrambled,12,layer_12,triplet,pairwise,128,0.0859375,0.2578125,0.109375,72,0.968994140625,0.3174576867898455,0.328125,115,basket
scrambled,12,layer_12,triplet,feature_listing,128,0.0859375,0.25,0.2109375,51,0.919677734375,0.5000082107593183,0.375,117,camel
scrambled,12,layer_12,pairwise,triplet,128,0.0234375,0.1328125,0.046875,110,0.9886474609375,0.1115454410451487,0.1484375,128,bat
scrambled,12,layer_12,pairwise,feature_listing,128,0.15625,0.390625,0.1796875,51,0.9405517578125,0.43563162079355305,0.3984375,121,aloe
scrambled,12,layer_12,feature_listing,triplet,128,0.0078125,0.0546875,0.0390625,123,0.9908447265625,0.04472178107508202,0.109375,128,crow
scrambled,12,layer_12,feature_listing,pairwise,128,0.0234375,0.1484375,0.0234375,125,0.99169921875,0.02597875492995437,0.2109375,128,basket
scrambled,13,layer_13,triplet,pairwise,128,0.0859375,0.1640625,0.1171875,66,0.9654541015625,0.3365617731925801,0.2265625,119,bassoon
scrambled,13,layer_13,triplet,feature_listing,128,0.0703125,0.2421875,0.2109375,31,0.919921875,0.5242700694737432,0.3515625,105,camel
scrambled,13,layer_13,pairwise,triplet,128,0.046875,0.1953125,0.0625,76,0.97705078125,0.2700055352244074,0.234375,123,bat
scrambled,13,layer_13,pairwise,feature_listing,128,0.140625,0.3046875,0.1640625,59,0.9500732421875,0.4090447505210381,0.3125,121,earwig
scrambled,13,layer_13,feature_listing,triplet,128,0.015625,0.0546875,0.0390625,45,0.9722900390625,0.30214123781768265,0.09375,127,crow
scrambled,13,layer_13,feature_listing,pairwise,128,0.078125,0.109375,0.078125,70,0.976806640625,0.2751756241950065,0.125,125,basket
scrambled,14,layer_14,triplet,pairwise,128,0.03125,0.109375,0.0390625,99,0.987548828125,0.1402395028959943,0.1328125,128,duck
scrambled,14,layer_14,triplet,feature_listing,128,0.0390625,0.078125,0.0703125,51,0.97314453125,0.30599237506463667,0.1796875,124,camel
scrambled,14,layer_14,pairwise,triplet,128,0.0546875,0.1015625,0.0703125,27,0.9583740234375,0.38764562019865134,0.1015625,121,apple
scrambled,14,layer_14,pairwise,feature_listing,128,0.2421875,0.3828125,0.265625,18,0.8673095703125,0.6364733645412285,0.4296875,73,aloe
scrambled,14,layer_14,feature_listing,triplet,128,0.0078125,0.0703125,0.0234375,91,0.987548828125,0.13133190590401272,0.1015625,128,fern
scrambled,14,layer_14,feature_listing,pairwise,128,0.0078125,0.1015625,0.0078125,128,0.9921875,-0.0,0.1015625,128,pelican
scrambled,15,layer_15,triplet,pairwise,128,0.0390625,0.109375,0.125,45,0.9610595703125,0.3799561600666296,0.265625,113,bear
scrambled,15,layer_15,triplet,feature_listing,128,0.015625,0.125,0.1640625,45,0.94921875,0.4248050331451717,0.328125,121,camel
scrambled,15,layer_15,pairwise,triplet,128,0.1015625,0.2421875,0.171875,41,0.940185546875,0.4519918607369529,0.3828125,102,apple
scrambled,15,layer_15,pairwise,feature_listing,128,0.15625,0.40625,0.171875,96,0.9571533203125,0.2690722236926401,0.4296875,123,brussels sprouts
scrambled,15,layer_15,feature_listing,triplet,128,0.0078125,0.078125,0.0390625,117,0.98974609375,0.08109101875492716,0.15625,127,cherry
scrambled,15,layer_15,feature_listing,pairwise,128,0.0234375,0.2421875,0.0546875,121,0.989501953125,0.06341244228769427,0.296875,128,pelican
scrambled,16,layer_16,triplet,pairwise,128,0.2890625,0.640625,0.5,17,0.6815185546875,0.7925329282420047,0.9140625,36,airplane
scrambled,16,layer_16,triplet,feature_listing,128,0.015625,0.125,0.3125,44,0.8685302734375,0.5752279994298237,0.5078125,114,chinchilla
scrambled,16,layer_16,pairwise,triplet,128,0.2734375,0.515625,0.328125,23,0.833984375,0.6577471513484555,0.65625,90,bread
scrambled,16,layer_16,pairwise,feature_listing,128,0.3125,0.59375,0.3984375,27,0.800537109375,0.6607275197465305,0.65625,99,chinchilla
scrambled,16,layer_16,feature_listing,triplet,128,0.0234375,0.0546875,0.0859375,78,0.9791259765625,0.24219749830739423,0.2578125,124,bread
scrambled,16,layer_16,feature_listing,pairwise,128,0.3671875,0.734375,0.609375,36,0.6153564453125,0.7562701310731991,0.984375,91,pelican
scrambled,17,layer_17,triplet,pairwise,128,0.3515625,0.7578125,0.4921875,8,0.6739501953125,0.8106420168272902,0.9609375,24,cat
scrambled,17,layer_17,triplet,feature_listing,128,0.0078125,0.0703125,0.1484375,49,0.9483642578125,0.432060251228072,0.3046875,93,cheetah
scrambled,17,layer_17,pairwise,triplet,128,0.3359375,0.7109375,0.4375,8,0.7059326171875,0.7910740898288178,0.875,25,caterpillar
scrambled,17,layer_17,pairwise,feature_listing,128,0.0390625,0.21875,0.21875,32,0.914794921875,0.5392347991176222,0.421875,101,brussels sprouts
scrambled,17,layer_17,feature_listing,triplet,128,0.0078125,0.0625,0.0234375,126,0.9918212890625,0.018820010757824246,0.1953125,128,peacock
scrambled,17,layer_17,feature_listing,pairwise,128,0.0703125,0.15625,0.1640625,82,0.9603271484375,0.3154027353063012,0.375,125,belt
scrambled,18,layer_18,triplet,pairwise,128,0.2890625,0.703125,0.5,9,0.6728515625,0.8111532166648934,0.9296875,19,airplane
scrambled,18,layer_18,triplet,feature_listing,128,0.015625,0.0546875,0.09375,45,0.9656982421875,0.35628433416560856,0.25,96,brussels sprouts
scrambled,18,layer_18,pairwise,triplet,128,0.296875,0.6484375,0.4921875,8,0.6732177734375,0.8104580915634727,0.8671875,33,slingshot
scrambled,18,layer_18,pairwise,feature_listing,128,0.078125,0.234375,0.1328125,65,0.958251953125,0.3717788078077146,0.3046875,102,brussels sprouts
scrambled,18,layer_18,feature_listing,triplet,128,0.0078125,0.0390625,0.0234375,126,0.9918212890625,0.018820010757824246,0.1171875,128,peacock
scrambled,18,layer_18,feature_listing,pairwise,128,0.078125,0.1875,0.1171875,64,0.9691162109375,0.32317873919324397,0.2734375,124,coat
scrambled,19,layer_19,triplet,pairwise,128,0.3125,0.6875,0.4921875,10,0.681396484375,0.8016486892713266,0.9140625,24,airplane
scrambled,19,layer_19,triplet,feature_listing,128,0.015625,0.0625,0.1015625,32,0.957763671875,0.4022099430501924,0.4140625,81,brussels sprouts
scrambled,19,layer_19,pairwise,triplet,128,0.3125,0.65625,0.515625,8,0.660400390625,0.8176338276604267,0.8984375,30,burrito
scrambled,19,layer_19,pairwise,feature_listing,128,0.109375,0.359375,0.234375,29,0.905517578125,0.5489939407747065,0.5078125,74,brussels sprouts
scrambled,19,layer_19,feature_listing,triplet,128,0.0078125,0.046875,0.03125,125,0.991455078125,0.028210897787097233,0.1640625,128,peacock
scrambled,19,layer_19,feature_listing,pairwise,128,0.1015625,0.2421875,0.1640625,30,0.937744140625,0.4801461052151529,0.3984375,111,belt
scrambled,20,layer_20,triplet,pairwise,128,0.3046875,0.6640625,0.5078125,9,0.670166015625,0.8114587578048116,0.8359375,26,carrot
scrambled,20,layer_20,triplet,feature_listing,128,0.015625,0.0625,0.125,31,0.9508056640625,0.4347651651863826,0.453125,75,candelabra
scrambled,20,layer_20,pairwise,triplet,128,0.3046875,0.6640625,0.4765625,8,0.6923828125,0.7989053465765804,0.875,31,coconut
scrambled,20,layer_20,pairwise,feature_listing,128,0.125,0.4375,0.265625,32,0.8902587890625,0.5699516601200313,0.6328125,70,candelabra
scrambled,20,layer_20,feature_listing,triplet,128,0.015625,0.046875,0.09375,108,0.98193359375,0.15900909572136762,0.2265625,127,peacock
scrambled,20,layer_20,feature_listing,pairwise,128,0.0703125,0.25,0.15625,90,0.96240234375,0.287605046108283,0.421875,123,belt
scrambled,21,layer_21,triplet,pairwise,128,0.265625,0.671875,0.453125,16,0.72509765625,0.7705749023966092,0.859375,41,airplane
scrambled,21,layer_21,triplet,feature_listing,128,0.015625,0.078125,0.1484375,31,0.9454345703125,0.4547380717233161,0.515625,68,brussels sprouts
scrambled,21,layer_21,pairwise,triplet,128,0.34375,0.640625,0.515625,8,0.6649169921875,0.8132809989440315,0.8515625,33,coconut
scrambled,21,layer_21,pairwise,feature_listing,128,0.1796875,0.5625,0.3359375,33,0.8592529296875,0.5878118044100831,0.703125,71,brussels sprouts
scrambled,21,layer_21,feature_listing,triplet,128,0.015625,0.046875,0.1015625,90,0.97509765625,0.25367707525957817,0.234375,123,peacock
scrambled,21,layer_21,feature_listing,pairwise,128,0.15625,0.3125,0.25,46,0.910400390625,0.511049170291327,0.5234375,105,sled
scrambled,22,layer_22,triplet,pairwise,128,0.296875,0.71875,0.484375,17,0.7083740234375,0.7760911872644835,0.9140625,45,airplane
scrambled,22,layer_22,triplet,feature_listing,128,0.0078125,0.09375,0.265625,24,0.891357421875,0.5731979279255391,0.625,65,brussels sprouts
scrambled,22,layer_22,pairwise,triplet,128,0.3515625,0.6640625,0.5078125,8,0.668701171875,0.8120495223282277,0.890625,34,bottle
scrambled,22,layer_22,pairwise,feature_listing,128,0.34375,0.765625,0.53125,16,0.6593017578125,0.8023898995245965,0.8359375,62,brussels sprouts
scrambled,22,layer_22,feature_listing,triplet,128,0.015625,0.078125,0.2578125,46,0.90625,0.5201004322071614,0.5078125,102,peacock
scrambled,22,layer_22,feature_listing,pairwise,128,0.2265625,0.6015625,0.4375,36,0.7818603515625,0.6604960936534167,0.8359375,99,sled
scrambled,23,layer_23,triplet,pairwise,128,0.3046875,0.6015625,0.4296875,16,0.7369384765625,0.7632198907160479,0.7890625,61,airplane
scrambled,23,layer_23,triplet,feature_listing,128,0.0,0.09375,0.3515625,27,0.8406982421875,0.6415702640906099,0.7265625,91,brussels sprouts
scrambled,23,layer_23,pairwise,triplet,128,0.3671875,0.7734375,0.515625,7,0.63623046875,0.8308427595394663,0.8984375,28,slingshot
scrambled,23,layer_23,pairwise,feature_listing,128,0.3828125,0.8359375,0.5625,9,0.598388671875,0.8455604950391239,0.90625,85,brussels sprouts
scrambled,23,layer_23,feature_listing,triplet,128,0.046875,0.125,0.4453125,21,0.7716064453125,0.6961475789424941,0.7734375,69,bee
scrambled,23,layer_23,feature_listing,pairwise,128,0.1015625,0.3984375,0.21875,92,0.9415283203125,0.3092381836390529,0.6328125,125,sled
scrambled,24,layer_24,triplet,pairwise,128,0.3046875,0.6953125,0.4140625,14,0.755859375,0.7519119773989531,0.8828125,42,airplane
scrambled,24,layer_24,triplet,feature_listing,128,0.0,0.1171875,0.3984375,17,0.7996826171875,0.6984708571180193,0.75,100,brussels sprouts
scrambled,24,layer_24,pairwise,triplet,128,0.3359375,0.8359375,0.546875,7,0.60693359375,0.8449666680573834,0.9296875,27,slingshot
scrambled,24,layer_24,pairwise,feature_listing,128,0.453125,0.90625,0.609375,5,0.53955078125,0.8748449045899354,0.90625,97,brussels sprouts
scrambled,24,layer_24,feature_listing,triplet,128,0.0234375,0.140625,0.515625,18,0.6800537109375,0.7886868515616107,0.890625,81,basket
scrambled,24,layer_24,feature_listing,pairwise,128,0.265625,0.5859375,0.5,21,0.7244873046875,0.74143096393759,0.828125,94,banjo
scrambled,25,layer_25,triplet,pairwise,128,0.3046875,0.7890625,0.421875,17,0.7646484375,0.7273906817883308,0.921875,51,airplane
scrambled,25,layer_25,triplet,feature_listing,128,0.0,0.109375,0.4375,17,0.7635498046875,0.7295113676475828,0.8203125,99,airplane
scrambled,25,layer_25,pairwise,triplet,128,0.359375,0.765625,0.53125,7,0.61181640625,0.8407977646048055,0.9140625,26,slingshot
